ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Order Date,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,State,Overall_Profit,Ship Date,City,Gender
4786,1977,Graduation,Married,75330,1,1,1/23/2015,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0,Montana,13.9392,1/27/2015,Bozeman,Male
5872,1951,Graduation,Single,60689,0,1,1/23/2015,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11,0,Montana,6.8714,1/27/2015,Bozeman,Female
6568,1984,Graduation,Married,38680,1,0,6/18/2015,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,3,11,0,Arizona,4.3326,6/23/2015,Peoria,Female
5628,1982,Graduation,Together,61416,0,0,6/18/2015,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0,Arizona,-3.3264,6/23/2015,Peoria,Female
5631,1991,Graduation,Single,49767,0,0,6/18/2015,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,3,11,0,Arizona,-6.104,6/23/2015,Peoria,Female
4974,1970,Graduation,Single,83273,1,2,6/18/2015,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,3,11,0,Arizona,20.724,6/23/2015,Peoria,Female
8416,1981,Graduation,Married,29009,1,0,10/02/2015,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,California,20.1264,10/08/2015,San Diego,Male
5454,1979,Master,Married,45057,1,0,11/18/2017,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,3,11,0,Ohio,7.7728,11/23/2017,Lakewood,Female
4095,1971,Graduation,Married,37150,1,0,8/17/2014,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,3,11,0,Texas,5.4432,8/23/2014,Houston,Female
5474,1970,Graduation,Single,43020,1,0,7/17/2016,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,3,11,0,New Jersey,45.5392,7/21/2016,Perth Amboy,Male
4268,1959,Graduation,Married,53154,0,1,7/17/2016,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,3,11,0,New Jersey,280.59,7/21/2016,Perth Amboy,Male
10701,1973,Graduation,Married,65308,0,0,7/17/2016,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,3,11,0,New Jersey,26.6304,7/21/2016,Perth Amboy,Male
3507,1970,Graduation,Single,76467,1,0,07/11/2015,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,3,11,1,Pennsylvania,36.225,7/13/2015,Philadelphia,Male
2079,1947,2n Cycle,Married,81044,0,0,07/11/2015,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,3,11,0,Pennsylvania,-2.0016,7/13/2015,Philadelphia,Male
626,1951,Graduation,Married,32871,1,1,07/11/2015,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,3,11,0,Pennsylvania,-4.752,7/13/2015,Philadelphia,Male
4426,1975,Graduation,Single,55801,1,1,07/11/2015,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,3,11,0,Pennsylvania,-73.176,7/13/2015,Philadelphia,Male
2591,1959,Graduation,Widow,76320,0,1,07/11/2015,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,3,11,0,Pennsylvania,0.834,7/13/2015,Philadelphia,Female
10509,1955,Master,Single,36927,1,1,07/11/2015,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,Pennsylvania,3.4848,7/13/2015,Philadelphia,Female
6382,1953,Graduation,Together,48794,1,1,12/01/2016,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,3,11,0,Indiana,5.193,12/07/2016,Richmond,Male
6673,1965,Graduation,Single,23478,0,0,12/22/2017,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,3,11,0,Michigan,63.984,12/25/2017,Detroit,Female
7441,1973,Graduation,Divorced,71128,1,0,12/22/2017,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,3,11,0,Michigan,412.5394,12/25/2017,Detroit,Female
1071,1976,PhD,Divorced,70179,0,1,12/22/2017,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0,Michigan,30.5964,12/25/2017,Detroit,Male
10061,1950,Graduation,Married,59462,0,1,12/22/2017,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,3,11,0,Michigan,70.006,12/25/2017,Detroit,Female
7187,1969,Master,,,1,1,10/31/2014,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,3,11,0,California,5.2164,11/04/2014,Los Angeles,Male
8775,1969,Graduation,,38361,1,0,10/31/2014,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,California,20.878,11/04/2014,Los Angeles,Female
1612,1981,PhD,Single,,1,0,10/31/2014,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,California,5.3892,11/04/2014,Los Angeles,Male
2345,1982,PhD,Together,70038,0,0,10/31/2014,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,California,30.4278,11/04/2014,Los Angeles,Male
322,1978,Graduation,Together,42554,1,1,10/31/2014,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,3,11,0,California,6.03,11/04/2014,Los Angeles,Female
10897,1974,Graduation,Married,67445,0,1,10/31/2014,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,California,12.1692,11/04/2014,Los Angeles,Female
123,1951,Graduation,Widow,67046,0,1,10/31/2014,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,3,11,0,California,-9.147,11/04/2014,Los Angeles,Male
6103,1948,Graduation,Married,42192,0,0,10/31/2014,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,3,11,0,California,47.8629,11/04/2014,Los Angeles,Female
7899,1952,PhD,Married,77610,0,1,10/31/2014,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,3,11,0,California,3.717,11/04/2014,Los Angeles,Female
10500,1984,Graduation,Married,31761,1,0,4/13/2015,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,3,11,0,California,69.986,4/19/2015,Pomona,Female
1655,1979,Graduation,Together,34350,1,0,4/13/2015,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,California,-97.7394,4/19/2015,Pomona,Female
2406,1949,Graduation,Together,54591,0,1,7/21/2016,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,3,11,0,Pennsylvania,-1.294,7/23/2016,Philadelphia,Female
2712,1956,Graduation,Married,71866,0,1,11/20/2017,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,3,11,0,California,-46.137,11/25/2017,Ontario,Female
5517,1969,Graduation,Married,25293,1,0,11/26/2016,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,Washington,2.5592,12/02/2016,Seattle,Male
10643,1987,PhD,Single,42000,0,0,11/07/2017,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1,California,13.7931,11/12/2017,Brentwood,Male
2254,1983,Graduation,Married,69520,0,0,11/07/2017,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,3,11,0,California,66.6351,11/12/2017,Brentwood,Female
10281,1970,Graduation,Divorced,64713,1,0,12/01/2014,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,3,11,1,California,28.518,12/05/2014,San Francisco,Male
6958,1977,Master,Married,27889,1,0,09/12/2017,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,3,11,0,Maryland,19.95,9/15/2017,Baltimore,Male
954,1960,Basic,Widow,22123,0,0,09/12/2017,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,3,11,0,Maryland,26.3494,9/15/2017,Baltimore,Female
5079,1971,Graduation,Married,,1,1,09/12/2017,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,3,11,0,Maryland,45.528,9/15/2017,Baltimore,Female
10339,1954,Master,Together,,0,1,12/24/2015,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,3,11,0,Arizona,37.1812,12/29/2015,Phoenix,Male
4643,1973,Graduation,Married,27803,1,0,12/24/2015,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,3,11,0,Arizona,11.1984,12/29/2015,Phoenix,Male
3117,1955,Graduation,Single,,0,1,12/24/2015,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,3,11,0,Arizona,1.7352,12/29/2015,Phoenix,Male
6497,1960,Graduation,Married,51651,0,1,2/23/2017,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,3,11,0,California,16.848,03/01/2017,Los Angeles,Male
5396,1988,Graduation,Married,68487,0,0,11/23/2014,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,Texas,8.88,11/29/2014,Houston,Female
5250,1943,Master,Widow,,0,0,6/23/2016,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,3,11,1,New York,56.1752,6/28/2016,New York City,Female
1052,1969,Graduation,Married,56796,0,1,6/23/2016,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,3,11,0,New York,8.6715,6/28/2016,New York City,Male
2802,1992,2n Cycle,Married,87000,0,0,6/23/2016,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,3,11,0,New York,38.988,6/28/2016,New York City,Female
6343,1959,Graduation,Married,79823,0,1,6/23/2016,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,3,11,0,New York,68.9631,6/28/2016,New York City,Female
6507,1980,Graduation,Single,30828,1,0,6/23/2016,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,3,11,0,New York,1.4652,6/28/2016,New York City,Female
7901,1971,Master,Married,34109,0,1,10/26/2015,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,3,11,0,California,2.6496,10/30/2015,Rancho Cucamonga,Male
4865,1974,Master,Divorced,53367,1,1,7/15/2017,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,3,11,1,Delaware,13.0095,7/19/2017,Wilmington,Male
2686,1969,Basic,Together,22390,0,0,7/15/2017,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Delaware,-48.7839,7/19/2017,Wilmington,Female
3107,1976,Graduation,Together,71322,0,1,11/17/2014,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,3,11,0,Minnesota,81.583,11/21/2014,Moorhead,Female
7734,1993,Graduation,Absurd,79244,0,0,4/13/2015,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,3,11,1,New Mexico,0.3864,4/15/2015,Farmington,Female
1146,1949,Master,Together,49912,0,1,11/25/2015,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,North Carolina,1.476,11/29/2015,Wilmington,Female
11031,1950,PhD,Married,48699,1,1,5/15/2016,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,Mississippi,240.5648,5/20/2016,Jackson,Male
7428,1975,Graduation,Together,80144,0,0,5/15/2016,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,3,11,0,Mississippi,25.7488,5/20/2016,Jackson,Female
975,1956,Graduation,Single,54252,1,1,5/15/2016,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,3,11,0,Mississippi,2.1684,5/20/2016,Jackson,Male
1103,1976,Master,Married,81929,1,0,09/07/2017,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,3,11,1,Oregon,2.355,09/12/2017,Portland,Female
3422,1975,Graduation,Married,76068,0,1,09/07/2017,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,3,11,0,Oregon,80.4839,09/12/2017,Portland,Female
1055,1976,Master,Married,53204,1,1,03/10/2014,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,3,11,0,Colorado,-15.9102,3/17/2014,Denver,Male
6544,1949,PhD,Together,67911,0,1,03/10/2014,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,3,11,0,Colorado,9.3564,3/17/2014,Denver,Male
1241,1984,2n Cycle,Married,14796,1,0,7/18/2014,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,3,11,1,Arizona,-25.9136,7/18/2014,Tucson,Female
2909,1974,PhD,Married,78128,0,1,3/24/2017,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,3,11,0,New York,106.5216,3/28/2017,New York City,Male
5802,1972,Basic,Married,14188,0,0,3/24/2017,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,3,11,0,New York,11.7,3/28/2017,New York City,Male
1407,1986,Basic,Married,20425,1,0,9/30/2014,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Florida,5.4432,10/05/2014,Boynton Beach,Female
6183,1962,Master,Married,58646,0,1,9/26/2014,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,Texas,-1.4016,9/26/2014,Mesquite,Male
340,1970,Graduation,Divorced,72967,0,1,10/31/2015,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,3,11,1,California,9.3906,10/31/2015,Redlands,Male
5991,1949,Master,Married,48150,0,1,10/31/2015,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,3,11,0,California,124.485,10/31/2015,Redlands,Male
3104,1961,Graduation,Single,82332,0,0,10/31/2015,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,3,11,1,California,1.26,10/31/2015,Redlands,Male
9729,1955,Graduation,Widow,58275,1,1,10/31/2015,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,3,11,0,California,8.027,10/31/2015,Redlands,Female
1008,1981,PhD,Together,44953,0,0,10/31/2015,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,3,11,0,California,20.196,10/31/2015,Redlands,Female
11091,1953,Graduation,Together,34587,1,1,10/31/2015,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,California,8.019,10/31/2015,Redlands,Male
3969,1974,Master,Together,43018,0,1,10/31/2015,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,3,11,0,California,145.782,10/31/2015,Redlands,Female
1916,1954,Master,Married,45736,0,1,10/31/2015,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,3,11,0,California,12.6468,10/31/2015,Redlands,Male
9907,1969,Master,Together,66476,0,1,10/31/2015,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,3,11,0,California,20.0392,10/31/2015,Redlands,Male
87,1981,2n Cycle,Married,27733,1,0,10/12/2015,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,New York,-13.978,10/17/2015,Rochester,Female
8659,1952,PhD,Together,69805,0,1,9/19/2016,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,3,11,0,California,73.5448,9/23/2016,Stockton,Male
6262,1962,Master,Single,72217,0,0,4/13/2017,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,3,11,0,Washington,2.376,4/15/2017,Seattle,Male
6147,1971,Graduation,Divorced,25818,1,0,4/13/2017,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,3,11,0,Washington,302.373,4/15/2017,Seattle,Female
8832,1976,Master,Together,37509,1,0,01/07/2017,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,3,11,0,Florida,-1.9656,1/13/2017,Ormond Beach,Female
10067,1976,2n Cycle,Together,25176,1,1,11/09/2017,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,California,-2.6997,11/11/2017,Sunnyvale,Female
7532,1980,Graduation,Married,43586,0,1,9/22/2017,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,3,11,0,Michigan,41.1332,9/24/2017,Lansing,Female
4915,1956,2n Cycle,Married,53230,0,1,9/22/2017,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,3,11,0,Michigan,13.3056,9/24/2017,Lansing,Male
2115,1957,Graduation,Together,50116,1,1,12/01/2017,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,3,11,0,Pennsylvania,35.3295,12/05/2017,Philadelphia,Male
2088,1972,Graduation,Together,84906,0,0,12/01/2017,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,Pennsylvania,9.4437,12/05/2017,Philadelphia,Female
2493,1966,Graduation,Married,61286,0,1,6/23/2014,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,Pennsylvania,1.0797,6/28/2014,Philadelphia,Male
6292,1986,PhD,Married,82333,0,0,10/04/2015,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,3,11,1,Pennsylvania,6.4944,10/09/2015,Philadelphia,Female
1631,1965,PhD,Together,65220,0,0,10/04/2015,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,3,11,1,Pennsylvania,7.2576,10/09/2015,Philadelphia,Male
10104,1974,Graduation,Together,33590,2,1,5/20/2014,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,New Hampshire,9.3184,5/22/2014,Dover,Female
3006,1976,Graduation,Divorced,30992,1,0,5/20/2014,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,New Hampshire,11.9412,5/22/2014,Dover,Male
3919,1976,Master,Single,72309,0,0,5/20/2014,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,3,11,1,New Hampshire,60.1398,5/22/2014,Dover,Male
11181,1949,PhD,Married,156924,0,0,11/20/2015,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,New York,9.039,11/26/2015,New York City,Female
642,1980,Basic,Married,16005,1,0,11/30/2015,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,3,11,0,Pennsylvania,-122.3928,12/04/2015,Philadelphia,Female
4369,1957,Master,Absurd,65487,0,0,11/30/2015,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,3,11,0,Pennsylvania,-2.3814,12/04/2015,Philadelphia,Male
10127,1965,Graduation,Married,58692,0,1,11/30/2015,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,3,11,0,Pennsylvania,15.82,12/04/2015,Philadelphia,Female
271,1969,Graduation,Widow,40590,1,1,12/31/2015,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,3,11,0,Texas,-11.439,01/05/2016,Grand Prairie,Female
4973,1970,Graduation,Single,20587,1,0,12/31/2015,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,Texas,-5.8496,01/05/2016,Grand Prairie,Female
2948,1954,Master,Divorced,62637,0,1,11/16/2017,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,3,11,0,New York,73.41,11/16/2017,New York City,Male
2715,1966,Master,Divorced,29435,1,1,06/06/2014,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,3,11,1,New York,50.4711,06/11/2014,Long Beach,Female
10432,1974,Graduation,Divorced,19346,1,0,06/06/2014,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,New York,4.4564,06/11/2014,Long Beach,Female
9216,1971,Graduation,Married,35788,1,1,06/06/2014,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,3,11,0,New York,-347.1174,06/11/2014,Long Beach,Female
7124,1968,Graduation,Divorced,36997,1,1,09/01/2016,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,3,11,0,Pennsylvania,9.906,09/05/2016,Philadelphia,Female
9727,1957,Graduation,Married,23539,0,0,09/01/2016,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,3,11,0,Pennsylvania,-4.7976,09/05/2016,Philadelphia,Male
5136,1973,Graduation,Single,65333,0,1,09/01/2016,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,3,11,0,Pennsylvania,5.4236,09/05/2016,Philadelphia,Male
9790,1957,Graduation,Single,78499,0,0,6/25/2016,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,3,11,1,Pennsylvania,-18.0882,6/29/2016,York,Female
1818,1971,PhD,Together,29732,1,0,6/25/2016,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,3,11,0,Pennsylvania,-27.9312,6/29/2016,York,Female
1100,1960,Master,Together,41275,1,2,6/25/2016,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,3,11,0,Pennsylvania,-50.8704,6/29/2016,York,Male
7873,1973,PhD,Together,63516,1,1,12/12/2014,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,3,11,0,California,4.331,12/17/2014,Concord,Female
10609,1962,PhD,Married,42769,0,1,3/31/2017,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,3,11,0,New York,22.087,04/05/2017,New York City,Female
6950,1958,Master,Married,49572,1,1,11/19/2017,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Texas,-53.2704,11/26/2017,College Station,Female
7233,1972,Graduation,Married,69209,0,0,11/24/2014,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,3,11,0,Missouri,43.5981,11/29/2014,Saint Louis,Male
9481,1976,Graduation,Married,17148,1,0,11/22/2015,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,3,11,0,Massachusetts,7.0218,11/26/2015,Quincy,Female
7699,1969,Graduation,Widow,40590,1,1,7/14/2016,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,3,11,0,New York,5.133,7/18/2016,New York City,Male
2711,1976,Master,Together,30560,1,0,4/30/2016,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Texas,-10.1736,05/05/2016,Dallas,Female
8933,1983,2n Cycle,Married,32146,1,0,7/25/2016,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,3,11,0,California,10.74,7/27/2016,Los Angeles,Female
8726,1964,2n Cycle,Divorced,41713,1,1,6/22/2014,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,3,11,0,Minnesota,0,6/24/2014,Minneapolis,Male
1515,1975,Master,Together,34176,0,1,6/22/2014,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,3,11,0,Minnesota,9.7164,6/24/2014,Minneapolis,Male
5186,1955,PhD,Married,58482,0,1,10/21/2017,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,3,11,0,Florida,2.0088,10/26/2017,Deltona,Female
10157,1965,Graduation,Single,59686,0,1,09/03/2016,78,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,3,11,0,Illinois,-14.9736,09/09/2016,Chicago,Male
5667,1964,PhD,Married,60896,0,1,5/14/2016,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,0,3,11,1,Ohio,29.769,5/14/2016,Cincinnati,Female
902,1980,Graduation,Together,62994,1,0,01/07/2016,74,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,3,11,0,California,10.0282,01/12/2016,Oakland,Female
977,1957,Graduation,Together,47320,0,1,3/13/2017,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,3,11,0,California,150.984,3/19/2017,Manteca,Female
7313,1949,2n Cycle,Widow,74859,0,0,10/13/2016,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,3,11,0,Texas,23.997,10/19/2016,Laredo,Male
7600,1992,Basic,Single,15253,1,0,10/13/2016,13,1,3,3,8,1,13,2,1,0,3,7,0,0,0,0,0,0,3,11,0,Texas,3.0044,10/19/2016,Laredo,Female
9706,1974,PhD,Single,31560,1,0,10/13/2016,98,62,1,20,4,0,7,2,2,1,3,8,0,0,0,0,0,0,3,11,0,Texas,-150.414,10/19/2016,Laredo,Male
2429,1954,Graduation,Divorced,72071,0,1,10/13/2016,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,Texas,1.1904,10/19/2016,Laredo,Male
3520,1990,Master,Single,91172,0,0,10/13/2016,94,162,28,818,0,28,56,0,4,3,7,3,1,0,1,1,1,0,3,11,1,Texas,-11.0005,10/19/2016,Laredo,Male
10394,1984,Graduation,Married,90000,0,0,1/27/2017,91,675,144,133,94,192,241,1,4,8,5,1,1,0,1,1,0,0,3,11,0,Ohio,1.752,1/30/2017,Kent,Female
4548,1981,Graduation,Single,41967,1,1,1/27/2017,66,23,4,10,0,2,15,1,1,0,3,4,0,0,0,0,0,0,3,11,0,Ohio,-8.997,1/30/2017,Kent,Male
9362,1965,Graduation,Single,69263,0,1,1/27/2017,14,492,5,32,13,5,21,1,9,1,7,6,0,1,0,0,0,0,3,11,0,Ohio,-26.9955,1/30/2017,Kent,Female
3968,1970,2n Cycle,Divorced,,0,0,11/19/2017,77,918,10,129,13,0,129,1,11,3,12,7,0,1,1,0,1,0,3,11,1,Texas,-8.7232,11/25/2017,San Angelo,Female
4084,1975,Graduation,Together,,0,1,08/01/2014,41,224,155,155,192,93,54,2,6,4,11,4,0,0,0,0,0,0,3,11,0,California,6.9132,08/03/2014,San Francisco,Female
6721,1951,Graduation,Married,,0,1,7/30/2016,21,572,19,286,50,38,248,3,6,3,5,3,0,0,0,0,0,0,3,11,0,Texas,-13.896,08/04/2016,Houston,Female
2829,1955,Graduation,Married,65210,0,1,7/30/2015,25,626,0,70,0,7,28,2,9,3,8,6,0,1,0,1,0,0,3,11,0,Texas,6.1792,08/03/2015,Houston,Female
1772,1975,PhD,Married,,0,0,10/15/2016,2,1074,37,518,193,92,129,1,5,6,7,2,0,0,1,1,0,0,3,11,1,Utah,21.0128,10/21/2016,Salt Lake City,Male
1544,1967,Master,Divorced,,0,0,10/15/2016,51,741,68,689,224,68,103,1,4,2,10,2,0,0,0,0,0,0,3,11,0,Utah,28.8576,10/21/2016,Salt Lake City,Male
492,1973,PhD,YOLO,48432,0,1,10/15/2016,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,3,11,0,Utah,13.0375,10/21/2016,Salt Lake City,Male
4377,1971,Graduation,Married,,0,1,10/15/2016,32,254,10,44,30,10,227,2,7,3,3,7,1,0,0,0,0,0,3,11,0,Utah,32.936,10/21/2016,Salt Lake City,Male
4541,1955,Graduation,Together,,0,1,05/07/2016,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0,New York,30.8966,05/11/2016,New York City,Female
1321,1974,Graduation,Married,26067,1,0,05/07/2016,49,22,2,18,0,2,12,3,3,0,3,8,0,0,0,0,0,0,3,11,0,New York,22.2,05/11/2016,New York City,Male
